iter	Logloss
215	0.009911794232
216	0.009863674871
217	0.009816256741
218	0.009756983421
219	0.009710714434
220	0.009664693507
221	0.009619172208
222	0.009562117408
223	0.00951777856
224	0.009473479156
225	0.009429607503
226	0.009374243547
227	0.009331308037
228	0.009289082525
229	0.009246949048
230	0.009205334483
231	0.009164159064
232	0.009112906953
233	0.009072732541
234	0.009032576537
235	0.008992941196
236	0.008953620534
237	0.00891480914
238	0.008876358004
239	0.008837932288
240	0.008790324826
241	0.008752734451
242	0.008715615654
243	0.008679075373
244	0.008642589438
245	0.008601647178
246	0.008565842313
247	0.008530423126
248	0.00849528706
249	0.008455887509
250	0.008421209873
251	0.008382630763
252	0.008348562322
253	0.008314994385
254	0.008281708693
255	0.008248475594
256	0.008211156069
257	0.008178689065
258	0.008142199623
259	0.008110101642
260	0.008078304314
261	0.008046719108
262	0.008011429648
263	0.00798079724
264	0.007949996536
265	0.007919331696
266	0.007885241341
267	0.007854972697
268	0.007825405284
269	0.00779538207
270	0.007761463517
271	0.007732544743
272	0.007703586524
273	0.007671041508
274	0.007642633756
275	0.007614726507
276	0.007586814
277	0.007555360274
278	0.007527820296
279	0.00750072034
280	0.007473633532
281	0.007442940642
282	0.007416385894
283	0.007390186143
284	0.00736366295
285	0.007333718625
286	0.007308277081
287	0.007282352563
288	0.007257312474
289	0.007231664067
290	0.007203209419
291	0.00717799709
292	0.007153578467
293	0.007128696155
294	0.007101115855
295	0.007076884373
296	0.007052743174
297	0.007028953906
298	0.007002069579
299	0.006979068319
300	0.006954448968
301	0.006930626392
302	0.006902071819
303	0.00687933878
304	0.006857017277
305	0.006834354361
306	0.006812042061
307	0.006784417935
308	0.00676240322
309	0.006740519547
310	0.006718920312
311	0.006697297409
312	0.006671570552
313	0.006650379345
314	0.00662908383
315	0.006608153394
316	0.00658745524
317	0.0065666931
318	0.006545785453
319	0.006521529866
320	0.00650113894
321	0.006480897025
322	0.006458355072
323	0.006438428272
324	0.006418515936
325	0.006395039154
326	0.006373063007
327	0.006353822976
328	0.006334001799
329	0.006315262711
330	0.006296193605
331	0.00627352806
332	0.006252293464
333	0.006233585054
334	0.00621289479
335	0.006194382724
336	0.006176098998
337	0.006154140819
338	0.006133868225
339	0.00611616915
340	0.006097880164
341	0.006079343994
342	0.006057050978
343	0.006036872174
344	0.006017026454
345	0.00599743011
346	0.00598032489
347	0.005963332305
348	0.005944054583
349	0.005923920483
350	0.005904568693
351	0.005885677963
352	0.005866639536
353	0.005847817614
354	0.005828683206
355	0.005810015994
356	0.005791963673
357	0.005773772421
358	0.00575434262
359	0.005735685487
360	0.005717061663
361	0.005699264415
362	0.005681452705
363	0.005663583143
364	0.005646014233
365	0.005628539114
366	0.005611159099
367	0.005593936861
368	0.005577535063
369	0.005560277763
370	0.00554189937
371	0.005525436653
372	0.005508321791
373	0.005492553293
374	0.005476691443
375	0.005460676638
376	0.005444511944
377	0.005428778507
378	0.005412991163
379	0.005395569951
380	0.005380273031
381	0.005364959894
382	0.00534987422
383	0.005334724997
384	0.005319423256
385	0.005304037367
386	0.005289056439
387	0.00527218394
388	0.005257700448
389	0.005243075395
390	0.005230519412
391	0.005216592084
392	0.005201975796
393	0.00518762247
394	0.005172908448
395	0.005155761154
396	0.00514194427
397	0.005129880464
398	0.005116006605
399	0.005102475034
400	0.005090570758
401	0.005076930496
402	0.005063483512
403	0.005049840182
404	0.005035951422
405	0.00502228092
406	0.005011021777
407	0.004997555946
408	0.004981458746
409	0.004968327754
410	0.004955253736
411	0.004944357918
412	0.004931734442
413	0.00491886159
414	0.004908015735
415	0.004895372099
416	0.004882628975
417	0.004869480451
418	0.00485657473
419	0.004843752279
420	0.004831252395
421	0.004814776091
422	0.004802457651
423	0.00479222362
424	0.004780004666
425	0.004768183661
426	0.00475796497
427	0.004746318396
428	0.004734043344
429	0.004721987865
430	0.004706101472
431	0.004694766508
432	0.004683094515
433	0.004673200143
434	0.004661750791
435	0.00465051619
436	0.004640986458
437	0.004629747037
438	0.004617760805
439	0.004606568278
440	0.004594877878
441	0.004580276491
442	0.004569052409
443	0.004558279307
444	0.004548836352
445	0.004538201305
446	0.004527600881
447	0.004518221913
448	0.004507723168
449	0.004496916318
450	0.004486269876
451	0.00447540649
452	0.004461406847
453	0.004451143014
454	0.004440611398
455	0.004430319954
456	0.004421650983
457	0.004411459464
458	0.004401240772
459	0.00439117679
460	0.004380669717
461	0.004370632031
462	0.004357010615
463	0.004347103095
464	0.004338777727
465	0.004328937262
466	0.004318544578
467	0.004308270664
468	0.004298516538
469	0.004288498574
470	0.004278728671
471	0.004266871289
472	0.004257236373
473	0.004249312899
474	0.004239946203
475	0.004229184495
476	0.00421933658
477	0.004209905897
478	0.004200465134
479	0.004191013414
480	0.004179585098
481	0.004170413871
482	0.004162551316
483	0.004150482251
484	0.004141238271
485	0.004131894365
486	0.004122980402
487	0.004113797341
488	0.004101986854
489	0.004093056675
490	0.004084022188
491	0.00407532473
492	0.004064052
493	0.004055662207
494	0.004046963434
495	0.004038362833
496	0.004030962653
497	0.004022782791
498	0.004014350048
499	0.004005597368
500	0.003997413123
501	0.003986046604
502	0.003977573101
503	0.003966255668
504	0.003958118757
505	0.003950139184
506	0.003941904538
507	0.003931685847
508	0.003923334183
509	0.003915398437
510	0.003907386433
511	0.003899475668
512	0.003889342878
513	0.0038815316
514	0.003874479406
515	0.003866783832
516	0.003855221406
517	0.003847537227
518	0.003839601481
519	0.003832029499
520	0.003821258588
521	0.003813775575
522	0.003806036612
523	0.003798756079
524	0.003791129313
525	0.00378163289
526	0.003773849224
527	0.003765882799
528	0.003758336675
529	0.003750118683
530	0.003742558096
531	0.003731341465
532	0.003724171376
533	0.003716700634
534	0.003709538434
535	0.003700531996
536	0.003693175643
537	0.003686037547
538	0.003679065994
539	0.003671760699
540	0.003662944032
541	0.003655005876
542	0.003647601751
543	0.003639466811
544	0.003631923536
545	0.003621690382
546	0.003614742057
547	0.003607811044
548	0.003600994419
549	0.003594133091
550	0.003585652138
551	0.003578981457
552	0.00357255314
553	0.003565651052
554	0.003557291938
555	0.003549839166
556	0.003542530583
557	0.003535263637
558	0.003527976749
559	0.003518395301
560	0.003511559831
561	0.003505302219
562	0.003499095228
563	0.003492529732
564	0.003483666607
565	0.003476691548
566	0.003469578215
567	0.003462553851
568	0.003453374735
569	0.00344693305
570	0.003440902681
571	0.0034347485
572	0.003428696656
573	0.003420800135
574	0.003414772396
575	0.003408718579
576	0.003402719766
577	0.003395006003
578	0.003388361838
579	0.00338157633
580	0.00337501434
581	0.00336842452
582	0.003359510118
583	0.003353561706
584	0.003347572972
585	0.00334164713
586	0.00333614641
587	0.003328627897
588	0.003323000078
589	0.003317186433
590	0.003311509528
591	0.003305641538
592	0.003298787003
593	0.00329237534
594	0.003285849288
595	0.003279764792
596	0.00327347935
597	0.00326506611
598	0.003259382412
599	0.003254106743
600	0.003248382943
601	0.003243188792
602	0.003236019361
603	0.003230764071
604	0.003225143265
605	0.003219863432
606	0.003213036947
607	0.003207073414
608	0.003201204328
609	0.003194970163
610	0.003189128031
611	0.003181291772
612	0.003175932394
613	0.003170834443
614	0.00316534446
615	0.00316018559
616	0.003153389783
617	0.003148716077
618	0.003143389131
619	0.003138274306
620	0.003131647233
621	0.00312593965
622	0.003120503355
623	0.003114245743
624	0.003109344575
625	0.003101842716
626	0.003096756161
627	0.003091548862
628	0.003086746524
629	0.00308165931
630	0.003075562324
631	0.003070116826
632	0.003065466786
633	0.003060472706
634	0.003053145278
635	0.003048234468
636	0.003043217159
637	0.003038497873
638	0.003032466408
639	0.003027720826
640	0.003022840476
641	0.003018280939
642	0.003013436747
643	0.003009243384
644	0.003004042002
645	0.002999475015
646	0.002993983498
647	0.002989874064
648	0.002982901415
649	0.002977805437
650	0.002972734439
651	0.002964792777
652	0.002960588458
653	0.002955582105
654	0.002951382607
655	0.002946266249
656	0.002942249509
657	0.002937621821
658	0.002933278352
659	0.00292883649
660	0.002924518221
661	0.002919703611
662	0.002915330777
663	0.002910493816
664	0.002906311849
665	0.002899300413
666	0.002894651908
667	0.002890095658
668	0.002883472749
669	0.00287914922
670	0.002874704072
671	0.002870261991
672	0.002866024363
673	0.00286216803
674	0.002858130253
675	0.002853741861
676	0.002849493276
677	0.002845613276
678	0.002841486531
679	0.002837587466
680	0.002833675911
681	0.002829445296
682	0.002825312414
683	0.002821383109
684	0.002817280468
685	0.00281336979
686	0.002809467
687	0.002805607599
688	0.002801604007
689	0.002796037546
690	0.002792238626
691	0.002788437515
692	0.002783722173
693	0.002780104258
694	0.002776010383
695	0.002772023007
696	0.002768041767
697	0.002764532543
698	0.002760421356
699	0.002757029589
700	0.002753338264
701	0.002748625552
702	0.002744435695
703	0.002740719827
704	0.002734638181
705	0.002730986958
706	0.002727078909
707	0.002723141715
708	0.002719387498
709	0.002715701871
710	0.002712058317
711	0.002708687806
712	0.00270463206
713	0.0027008636
714	0.002697014059
715	0.002693753334
716	0.002690182753
717	0.002686451326
718	0.002682989216
719	0.002678959986
720	0.002675303284
721	0.002671040018
722	0.002665335502
723	0.002662034237
724	0.00265809529
725	0.002654528653
726	0.00265080906
727	0.002647692963
728	0.002643920559
729	0.002640393585
730	0.002636647696
731	0.002633316409
732	0.00262991237
733	0.002626483569
734	0.002622807583
735	0.002619464025
736	0.002615879419
737	0.002612362306
738	0.00260882591
739	0.002605709375
740	0.00260209409
741	0.002598960025
742	0.00259515234
743	0.00259180659
744	0.002588541483
745	0.002585294344
746	0.002581932817
747	0.002578485389
748	0.002574906919
749	0.002572001849
750	0.002568545656
751	0.002565208453
752	0.002562189653
753	0.002558808623
754	0.002555453012
755	0.002551789298
756	0.002548612283
757	0.0025434212
758	0.002539997877
759	0.002536566446
760	0.00253278659
761	0.0025295881
762	0.002524587883
763	0.002521143523
764	0.0025180798
765	0.002514705344
766	0.002511477489
767	0.002507195158
768	0.002504158389
769	0.002500910373
770	0.002497634309
771	0.002494401852
772	0.002491248503
773	0.002488373674
774	0.00248516861
775	0.002482059307
776	0.002479140213
777	0.002475714479
778	0.002472708827
779	0.002469768258
780	0.002466829223
781	0.002463478871
782	0.002460588922
783	0.002457049677
784	0.002454380397
785	0.002451553558
786	0.00244827596
787	0.00244547235
788	0.002442216884
789	0.002438961418
790	0.002435516839
791	0.002432718708
792	0.00242978537
793	0.002424899103
794	0.002421442034
795	0.002418092121
796	0.002414869525
797	0.002411480168
798	0.002408643249
799	0.002405595085
800	0.002402435819
801	0.002399094234
802	0.002396297636
803	0.002393283657
804	0.00239033739
805	0.002387238167
806	0.002384542372
807	0.002381616265
808	0.002378744285
809	0.002375872524
810	0.002372950363
811	0.002370246021
812	0.002367380615
813	0.002364539094
814	0.002361630081
815	0.00235881902
816	0.002356072385
817	0.002353217059
818	0.002350551723
819	0.002347439791
820	0.002344429099
821	0.002341798605
822	0.002338367612
823	0.002335787082
824	0.002332700349
825	0.002330136911
826	0.002327344915
827	0.002323726782
828	0.002320800894
829	0.002318123068
830	0.002315357806
831	0.002312759307
832	0.002310195211
833	0.002307408255
834	0.002304078283
835	0.002301385117
836	0.002298491224
837	0.002295849774
838	0.002293003871
839	0.002290642256
840	0.002287611841
841	0.002285180322
842	0.002282219154
843	0.002278880198
844	0.00227627622
845	0.002273068525
846	0.002270363745
847	0.00226802229
848	0.002264738337
849	0.002262361163
850	0.002259756089
851	0.002256933415
852	0.002254508689
853	0.002251886522
854	0.002249505404
855	0.002246875349
856	0.002244204754
857	0.002241572507
858	0.002238244069
859	0.002235732347
860	0.002232770741
861	0.002229896569
862	0.00222739427
863	0.002224836091
864	0.002221947895
865	0.002219947852
866	0.002217284707
867	0.002214675032
868	0.002212433502
869	0.0022098407
870	0.002207298518
871	0.002204878174
872	0.002202488291
873	0.002199736835
874	0.002196963466
875	0.002194453496
876	0.002191906712
877	0.00218925562
878	0.002187197945
879	0.00218482099
880	0.00218219729
881	0.002179432247
882	0.002177740089
883	0.002174970226
884	0.002172591299
885	0.002170306819
886	0.002168038994
887	0.0021652058
888	0.002162757189
889	0.002160508647
890	0.002157936663
891	0.002155606603
892	0.002153028044
893	0.002150960508
894	0.002148828765
895	0.002146318357
896	0.002143607661
897	0.002141180743
898	0.00213864645
899	0.002136466936
900	0.002133805763
901	0.00213144612
902	0.002129440599
903	0.002126891624
904	0.002124657764
905	0.002122433108
906	0.002120069082
907	0.00211777255
908	0.002115522475
909	0.002113324772
910	0.002111225461
911	0.002108761949
912	0.002106842109
913	0.002104502627
914	0.002101852849
915	0.002099249528
916	0.002097084039
917	0.002094823445
918	0.002092428083
919	0.002090577052
920	0.002088081983
921	0.002085865654
922	0.002083548305
923	0.00208151583
924	0.002078644288
925	0.002076584421
926	0.002074606073
927	0.00207220326
928	0.002069747855
929	0.002067833056
930	0.002065644557
931	0.002063515663
932	0.002060974577
933	0.002058719242
934	0.002056147257
935	0.002054452688
936	0.002052193847
937	0.002050148882
938	0.002047570323
939	0.002045570719
940	0.002043777758
941	0.002041661574
942	0.002039333267
943	0.002037263101
944	0.002034875628
945	0.002032485526
946	0.002030625729
947	0.002028222697
948	0.002026399496
949	0.0020242408
950	0.002022458139
951	0.002020282131
952	0.002018142061
953	0.002016193953
954	0.002013738548
955	0.002011715715
956	0.002009313779
957	0.002007386051
958	0.002004828748
959	0.002002631703
960	0.00200048221
961	0.00199851942
962	0.001996804472
963	0.001994486465
964	0.001992597523
965	0.001990625091
966	0.001988481296
967	0.001986430633
968	0.001984639426
969	0.001982585256
970	0.001980643284
971	0.00197877275
972	0.001976208216
973	0.001974429499
974	0.001971982641
975	0.001970202609
976	0.001968115132
977	0.001966056799
978	0.001964411097
979	0.001961331815
980	0.001959342072
981	0.001957374023
982	0.001955630806
983	0.001953611698
984	0.001951705445
985	0.001949875013
986	0.001948031213
987	0.00194602854
988	0.001943847054
989	0.001942108877
990	0.001939877866
991	0.001937911351
992	0.001935777198
993	0.001934155162
994	0.00193223357
995	0.001930297952
996	0.00192844977
997	0.00192653015
998	0.001924730834
999	0.001922762347
